"","Symbol","Date","Prev.Close","Open.Price","High.Price","Low.Price","Close.Price","Average.Price","Total.Traded.Quantity","MA30","MA50","MA100","MA200"
"3414","AXISBANK","5-Apr-13",1243.85,1240.45,1249.35,1217.2,1229.55,1233.54,1296810,1344.431667,1389.506,1360.6375,1219.84375
"3415","AXISBANK","8-Apr-13",1229.55,1226.5,1238,1198,1203.2,1215.65,972884,1337.711667,1385.644,1360.405,1220.856
"3416","AXISBANK","9-Apr-13",1203.2,1210.35,1239.8,1198.8,1203.2,1218.62,1498099,1330.755,1381.983,1360.211,1221.74475
"3417","AXISBANK","10-Apr-13",1203.2,1214.8,1242.85,1200,1239.3,1225.77,2009353,1325.36,1378.51,1360.2815,1222.86975
"3418","AXISBANK","11-Apr-13",1239.3,1246.55,1254.9,1231,1252.15,1245.24,1942836,1321.506667,1374.044,1360.5405,1224.069
"3419","AXISBANK","12-Apr-13",1252.15,1240,1277,1234.5,1264.3,1258.64,1582245,1316.983333,1369.305,1361.0405,1225.37675
"3420","AXISBANK","15-Apr-13",1264.3,1256,1311.35,1254,1294.2,1291.1,1537940,1315.318333,1365.086,1361.793,1226.843
"3421","AXISBANK","16-Apr-13",1294.2,1286.5,1369,1282.75,1363.3,1337.84,2397572,1315.305,1362.159,1363.0625,1228.7665
"3422","AXISBANK","17-Apr-13",1363.3,1371.8,1450,1366.15,1377.2,1379.59,1837309,1315.581667,1360.149,1364.264,1230.57375
"3423","AXISBANK","18-Apr-13",1377.2,1369.7,1436.9,1355,1429.4,1409.33,2260176,1316.455,1359.554,1365.9905,1232.57425
"3424","AXISBANK","22-Apr-13",1429.4,1435.5,1484,1434.2,1441.15,1454.09,2650579,1317.755,1359.175,1367.744,1234.55975
"3425","AXISBANK","23-Apr-13",1441.15,1445,1455.1,1413.15,1444.8,1430.09,1468130,1319.138333,1358.86,1369.2915,1236.57675
"3426","AXISBANK","25-Apr-13",1444.8,1471,1520,1453,1503.4,1490.76,3878351,1322.351667,1359.912,1371.2235,1238.87375
"3427","AXISBANK","26-Apr-13",1503.4,1490,1499.9,1467.1,1486.35,1481.66,2097993,1325.19,1359.757,1372.888,1241.118
"3428","AXISBANK","29-Apr-13",1486.35,1486,1486,1460.25,1475.4,1471.19,1312357,1328.211667,1359.606,1374.426,1243.31575
"3429","AXISBANK","30-Apr-13",1475.4,1487,1501,1458,1492.7,1482.79,1802189,1333.078333,1359.909,1376.132,1245.6
"3430","AXISBANK","2-May-13",1492.7,1485.1,1528.75,1483.95,1516,1514.18,2155118,1338.518333,1361.583,1377.945,1247.8035
"3431","AXISBANK","3-May-13",1516,1513,1513,1467,1474.8,1489.5,1865295,1343.016667,1362.093,1379.052,1249.844
"3432","AXISBANK","6-May-13",1474.8,1467,1471.85,1445,1459.75,1458.33,1347820,1347.505,1362.647,1380.362,1251.90375
"3433","AXISBANK","7-May-13",1459.75,1462,1507,1459.1,1503.95,1490.82,1471434,1353.586667,1363.938,1382.173,1254.25
"3434","AXISBANK","8-May-13",1503.95,1506,1514.05,1470.75,1489.7,1487.1,973101,1359.935,1364.944,1383.816,1256.467
"3435","AXISBANK","9-May-13",1489.7,1488,1488,1447.6,1454.15,1458.09,3121520,1364.683333,1365.931,1385.094,1258.61875
"3436","AXISBANK","10-May-13",1454.15,1450,1474.7,1446,1469.9,1461.14,1542367,1370.345,1367.091,1386.5395,1260.777
"3437","AXISBANK","11-May-13",1469.9,1470,1478.35,1461.3,1472.45,1471.78,72080,1375.781667,1368.517,1387.737,1262.854
"3438","AXISBANK","13-May-13",1472.45,1465,1498,1446.1,1452,1467.46,2046780,1381.041667,1370.202,1388.6665,1264.91
"3439","AXISBANK","14-May-13",1452,1455,1471.9,1445.1,1467.5,1463.76,1268386,1386.601667,1371.552,1389.802,1267.10975
"3440","AXISBANK","15-May-13",1467.5,1468,1514.95,1468,1508.7,1497.12,1673519,1393.061667,1374.843,1391.54,1269.4465
"3441","AXISBANK","16-May-13",1508.7,1502.3,1540,1501.45,1530.9,1531.35,1157474,1400.713333,1378.187,1393.663,1271.9575
"3442","AXISBANK","17-May-13",1530.9,1530,1540.95,1515,1535.25,1528.03,1225573,1409.283333,1381.514,1395.803,1274.62275
"3443","AXISBANK","20-May-13",1535.25,1538.7,1549.9,1524.55,1529.7,1536.12,1421937,1418.811667,1384.044,1397.6735,1277.2855
"3444","AXISBANK","21-May-13",1529.7,1525.25,1545,1515,1520.55,1527.85,891427,1428.511667,1386.412,1399.3595,1279.6865
"3445","AXISBANK","22-May-13",1520.55,1527,1531,1498.1,1512.95,1516.45,886069,1438.836667,1388.605,1400.846,1282.0305
"3446","AXISBANK","23-May-13",1512.95,1485.1,1502.85,1447.4,1455.2,1457.3,3525797,1447.236667,1389.569,1401.8025,1284.0765
"3447","AXISBANK","24-May-13",1455.2,1467,1481.75,1435.55,1461.2,1465.91,2270834,1454.633333,1390.769,1402.849,1286.09
"3448","AXISBANK","27-May-13",1461.2,1460,1488,1445,1478.15,1466.99,1015964,1462.166667,1392.637,1404.0035,1288.27525
"3449","AXISBANK","28-May-13",1478.15,1475.5,1483.7,1458.05,1468.5,1470.5,1267727,1468.973333,1395.073,1404.82,1290.29975
"3450","AXISBANK","29-May-13",1468.5,1469,1469,1443.5,1459.6,1455.02,996802,1474.486667,1397.209,1405.5165,1292.14125
"3451","AXISBANK","30-May-13",1459.6,1449.3,1464.4,1418.15,1432.7,1437.71,3945835,1476.8,1399.066,1406.054,1293.82125
"3452","AXISBANK","31-May-13",1432.7,1425,1438.65,1411,1430.55,1426.53,1387998,1478.578333,1401.175,1406.631,1295.538
"3453","AXISBANK","3-Jun-13",1430.55,1424,1438,1410,1430.85,1424.48,1127820,1478.626667,1403.362,1407.3365,1297.34225
"3454","AXISBANK","4-Jun-13",1430.85,1430,1444,1387,1395.45,1415.46,1296263,1477.103333,1405.286,1407.7945,1298.91525
"3455","AXISBANK","5-Jun-13",1395.45,1390,1399.4,1362.1,1382.25,1380.33,2105036,1475.018333,1406.697,1407.937,1300.2905
"3456","AXISBANK","6-Jun-13",1382.25,1379,1427.8,1368.25,1418.1,1403.74,1443651,1472.175,1409.058,1408.477,1301.81125
"3457","AXISBANK","7-Jun-13",1418.1,1414,1421.95,1369.1,1378.25,1396.62,3391798,1468.571667,1410.436,1408.3985,1303.1515
"3458","AXISBANK","10-Jun-13",1378.25,1386,1389.35,1348.2,1355.25,1368.06,1420349,1464.566667,1411.657,1407.708,1304.37425
"3459","AXISBANK","11-Jun-13",1355.25,1345,1345,1312.85,1322.7,1328.16,2141850,1458.9,1412.097,1406.8405,1305.44775
"3460","AXISBANK","12-Jun-13",1322.7,1312,1314,1266.55,1274.45,1287.63,3351339,1450.848333,1411.288,1405.521,1306.34675
"3461","AXISBANK","13-Jun-13",1274.45,1270,1292.2,1257.4,1270.65,1280.75,1855729,1444.043333,1410.674,1404.347,1307.32275
"3462","AXISBANK","14-Jun-13",1270.65,1284.2,1310.4,1281.8,1298,1300.26,1829058,1438.651667,1411.071,1403.4725,1308.61725
"3463","AXISBANK","17-Jun-13",1298,1302.1,1321.05,1269.05,1316.05,1299.98,1829771,1432.388333,1412.515,1402.699,1310.11125
"3464","AXISBANK","18-Jun-13",1316.05,1311.75,1314.7,1284,1286.6,1297.2,1443006,1425.618333,1413.656,1401.581,1311.452
"3465","AXISBANK","19-Jun-13",1286.6,1286.95,1289.5,1267,1285.05,1280.45,1526759,1419.981667,1415.293,1400.4685,1312.811
"3466","AXISBANK","20-Jun-13",1285.05,1264,1266,1232,1239.8,1241.78,1867986,1412.311667,1416.025,1399.004,1314.051
"3467","AXISBANK","21-Jun-13",1239.8,1229.05,1269.45,1223.95,1259.7,1248.7,2313560,1405.22,1416.433,1397.4715,1315.4615
"3468","AXISBANK","24-Jun-13",1259.7,1249.3,1258.8,1234.35,1243.05,1243.94,1772954,1398.255,1416.251,1395.1475,1316.78525
"3469","AXISBANK","25-Jun-13",1243.05,1251,1254,1207.9,1231.45,1234.34,3422320,1390.386667,1415.594,1392.4495,1318.29125
"3470","AXISBANK","26-Jun-13",1231.45,1236.1,1264.2,1236.1,1248.4,1254.23,2660504,1381.71,1414.678,1389.882,1319.78975
"3471","AXISBANK","27-Jun-13",1248.4,1264,1285,1263.7,1275.05,1274.16,2313221,1373.181667,1412.913,1387.536,1321.28075
"3472","AXISBANK","28-Jun-13",1275.05,1292,1332,1287.5,1325.2,1307.43,1450191,1366.18,1411.873,1386.011,1323.01275
"3473","AXISBANK","1-Jul-13",1325.2,1324,1353.9,1320.05,1348.8,1337.63,1064799,1360.15,1410.261,1384.9075,1324.992
"3474","AXISBANK","2-Jul-13",1348.8,1342.1,1354.9,1304.65,1308.5,1327.01,1136605,1353.081667,1407.608,1383.3915,1326.77025
"3475","AXISBANK","3-Jul-13",1308.5,1291.45,1302.05,1271.1,1277.85,1283.55,1273407,1345.245,1404.269,1381.5645,1328.3795
"3476","AXISBANK","4-Jul-13",1277.85,1282.1,1293,1259.1,1264.95,1274.94,1899430,1338.903333,1399.5,1379.706,1329.964
"3477","AXISBANK","5-Jul-13",1264.95,1271.8,1301.4,1269,1288.05,1287.32,1157188,1333.131667,1395.534,1377.6455,1331.35475
"3478","AXISBANK","8-Jul-13",1288.05,1279,1279,1246,1252.55,1253.7,2156047,1325.611667,1391.077,1375.3415,1332.33
"3479","AXISBANK","9-Jul-13",1252.55,1265,1277.3,1260,1264.35,1266.99,922854,1318.806667,1386.51,1373.2095,1333.28475
"3480","AXISBANK","10-Jul-13",1264.35,1269,1281.5,1249.85,1256.75,1266.83,1068378,1312.045,1381.325,1371.454,1334.3465
"3481","AXISBANK","11-Jul-13",1256.75,1281,1299.9,1277.25,1287.75,1290.68,918658,1307.213333,1377.584,1369.8385,1335.162
"3482","AXISBANK","12-Jul-13",1287.75,1296,1298.5,1271,1291.55,1284.3,1057439,1302.58,1374.22,1368.4335,1335.9565
"3483","AXISBANK","15-Jul-13",1291.55,1292,1314.95,1282.45,1308.9,1302.96,1089998,1298.515,1370.319,1367.1285,1336.99125
"3484","AXISBANK","16-Jul-13",1308.9,1270,1270,1226.05,1230.85,1240.38,1898626,1293.028333,1365.142,1365.043,1337.5115
"3485","AXISBANK","17-Jul-13",1230.85,1235.95,1236,1177.65,1193.7,1196.49,3588844,1286.743333,1359.933,1362.932,1337.836
"3486","AXISBANK","18-Jul-13",1193.7,1206.75,1247.6,1158.1,1238.2,1198.43,5709681,1280.746667,1355.299,1361.195,1338.347
"3487","AXISBANK","19-Jul-13",1238.2,1250,1253,1185,1191.9,1214.01,3728446,1274.535,1349.688,1359.1025,1338.653
"3488","AXISBANK","22-Jul-13",1191.9,1194,1210.8,1178.45,1200.1,1201.93,1289256,1269.363333,1344.65,1357.426,1339.0865
"3489","AXISBANK","23-Jul-13",1200.1,1219.8,1219.8,1197.05,1202.85,1209.93,1090274,1265.368333,1339.357,1355.4545,1339.39675
"3490","AXISBANK","24-Jul-13",1202.85,1172.85,1172.85,1120,1125.15,1132.36,2957729,1260.391667,1331.686,1353.2645,1339.30775
"3491","AXISBANK","25-Jul-13",1125.15,1114.05,1144.8,1112,1127.25,1130.79,4295865,1255.611667,1323.613,1350.9,1339.28925
"3492","AXISBANK","26-Jul-13",1127.25,1141.9,1146.85,1094.35,1107.5,1116.59,2421796,1249.261667,1315.058,1348.286,1339.18475
"3493","AXISBANK","29-Jul-13",1107.5,1102.1,1120.85,1092.45,1098.25,1106.15,1718406,1242.001667,1306.429,1345.2365,1339.142
"3494","AXISBANK","30-Jul-13",1098.25,1100.1,1132.6,1087,1093,1108.69,2915429,1235.548333,1297.878,1342.145,1338.9385
"3495","AXISBANK","31-Jul-13",1093,1089,1089,1015.55,1034.55,1040.58,4999833,1227.198333,1288.31,1338.4575,1338.51275
"3496","AXISBANK","1-Aug-13",1034.55,1044,1092.9,1025.1,1085.8,1060.76,5143545,1222.065,1280.922,1335.2455,1338.34625
"3497","AXISBANK","2-Aug-13",1085.8,1092.05,1112.5,1080,1103.2,1099.37,3136469,1216.848333,1273.762,1332.2655,1338.13275
"3498","AXISBANK","5-Aug-13",1103.2,1110,1129,1073.65,1124.35,1104.12,2996624,1212.891667,1266.686,1329.6615,1337.98475
"3499","AXISBANK","6-Aug-13",1124.35,1107.3,1110,1080.25,1089.85,1090.62,2611133,1208.171667,1259.113,1327.093,1337.42225
"3500","AXISBANK","7-Aug-13",1089.85,1088.1,1092.4,1055.8,1068.75,1068.52,3235222,1202.183333,1251.296,1324.2525,1336.75475
"3501","AXISBANK","8-Aug-13",1068.75,1074,1089.8,1057.1,1085.6,1074.92,2184469,1195.868333,1244.354,1321.71,1336.064
"3502","AXISBANK","12-Aug-13",1085.6,1093,1099.9,1051.15,1070.45,1070.38,1973373,1187.376667,1237.152,1319.1635,1335.305
"3503","AXISBANK","13-Aug-13",1070.45,1066.9,1159,1049.1,1142.75,1110.99,2845463,1180.508333,1231.39,1317.376,1334.8285
"3504","AXISBANK","14-Aug-13",1142.75,1147.55,1162.5,1121.5,1149.6,1143.81,2480549,1175.211667,1226.473,1315.8795,1334.41825
"3505","AXISBANK","16-Aug-13",1149.6,1114,1114,1040,1048.95,1063.75,3241523,1167.581667,1219.807,1313.252,1333.55425
"3506","AXISBANK","19-Aug-13",1048.95,1040,1040,978.05,988,1000.65,2252434,1158.35,1211.205,1310.1315,1332.57075
"3507","AXISBANK","20-Aug-13",988,953.35,1007.25,943,981.3,979.52,3434676,1148.125,1203.266,1306.851,1331.56425
"3508","AXISBANK","21-Aug-13",981.3,1038,1067.8,958.7,977.95,1011.3,3494670,1138.971667,1195.72,1303.6885,1330.41825
"3509","AXISBANK","22-Aug-13",977.95,968.15,1010,950,969.65,973.86,3137771,1129.148333,1188.659,1300.378,1329.189
"3510","AXISBANK","23-Aug-13",969.65,978.5,990.85,953.25,981.5,972.47,3060736,1119.973333,1182.8,1297.044,1328.02525
"3511","AXISBANK","26-Aug-13",981.5,990,994.35,929.35,934.1,952.72,3979027,1108.185,1176.069,1293.3715,1326.595
"3512","AXISBANK","27-Aug-13",934.1,919.95,919.95,871,877.65,892.37,3300090,1094.388333,1167.662,1289.3665,1324.823
"3513","AXISBANK","28-Aug-13",877.65,851.35,854,784,837.95,822.17,10230689,1078.69,1158.1,1285.3075,1322.90025
"3514","AXISBANK","29-Aug-13",837.95,860,867.5,816,850.75,844.69,6933374,1066.02,1149.383,1281.5195,1321.0785
"3515","AXISBANK","30-Aug-13",850.75,848.1,891.1,818.65,832.95,845.24,17044016,1053.995,1140.341,1277.817,1319.111
"3516","AXISBANK","2-Sep-13",832.95,845.7,873.5,834.65,864.3,857.04,4568669,1041.531667,1132.831,1274.428,1317.3195
"3517","AXISBANK","3-Sep-13",864.3,868,874.25,771.35,782.85,816.78,5918003,1027.896667,1123.294,1269.8635,1315.0725
"3518","AXISBANK","4-Sep-13",782.85,782.8,817,763.4,801.5,794.93,5901052,1014.61,1114.463,1265.357,1312.94875
"3519","AXISBANK","4-Sep-13",551.15,782.8,782.8,782.8,782.8,782.8,97065,1000.608333,1105.49,1260.542,1310.79125
"3520","AXISBANK","5-Sep-13",801.5,881.65,934.95,853.65,927.5,894.38,14726518,994.02,1099.072,1256.875,1309.334
"3521","AXISBANK","6-Sep-13",927.5,932.6,962.95,910.55,952.4,931.87,9693023,988.1916667,1092.619,1252.766,1307.91425
"3522","AXISBANK","10-Sep-13",952.4,981,1025.7,977,998.3,1004.73,8156706,984.5516667,1086.081,1248.977,1306.6205
"3523","AXISBANK","11-Sep-13",998.3,984,1042.85,970.2,1029.7,1004.24,6201511,982.2666667,1079.699,1244.98,1305.48525
"3524","AXISBANK","12-Sep-13",1029.7,1039.85,1040.5,1004.1,1019.95,1021.08,6680748,979.8316667,1073.928,1240.768,1304.256
"3525","AXISBANK","13-Sep-13",1019.95,1000.25,1073,1000.25,1059.6,1048.5,5967274,980.6666667,1069.563,1236.916,1303.10375
"3526","AXISBANK","16-Sep-13",1059.6,1089,1107.7,1051.95,1087.55,1083.77,4332115,980.725,1066.015,1232.7575,1301.9905
"3527","AXISBANK","17-Sep-13",1087.55,1072,1078.95,1043.2,1053.55,1054.56,3705538,979.07,1061.325,1228.4295,1300.65875
"3528","AXISBANK","18-Sep-13",1053.55,1060.5,1085.6,1047.7,1079.6,1070.08,2643707,977.5783333,1057.866,1224.4715,1299.44875
"3529","AXISBANK","19-Sep-13",1079.6,1150,1172.8,1133.25,1140.2,1156.44,5437584,979.2566667,1055.383,1220.9465,1298.53925
"3530","AXISBANK","20-Sep-13",1140.2,1162,1163.7,1052.1,1102.35,1100.72,6021509,980.3766667,1052.295,1216.81,1297.3775
"3531","AXISBANK","23-Sep-13",1102.35,1073,1084.9,1022.65,1030.05,1047.42,4650995,978.525,1047.141,1212.3625,1295.70725
"3532","AXISBANK","24-Sep-13",1030.05,1020,1053,1013.1,1025.55,1030.25,3564895,977.0283333,1041.821,1208.0205,1294.19125
"3533","AXISBANK","25-Sep-13",1025.55,1028,1042,1001.2,1034.05,1021.99,3485265,973.405,1036.324,1203.3215,1292.74725
"3534","AXISBANK","26-Sep-13",1034.05,1035,1049.5,1019.45,1031.35,1036.22,3683826,969.4633333,1032.334,1198.738,1291.277
"3535","AXISBANK","27-Sep-13",1031.35,1035.55,1048.5,1017.15,1030.9,1031.64,2679972,968.8616667,1029.078,1194.5055,1289.79975
"3536","AXISBANK","30-Sep-13",1030.9,1019.05,1019.85,995.15,1007.85,1007.06,3744196,969.5233333,1024.471,1189.885,1288.21225
"3537","AXISBANK","1-Oct-13",1007.85,1017.9,1049.7,1012.95,1044.1,1031.91,2797085,971.6166667,1021.515,1185.6015,1286.66925
"3538","AXISBANK","3-Oct-13",1044.1,1050.1,1123,1050.1,1104.7,1090.63,5661431,975.8416667,1019.607,1182.1285,1285.3975
"3539","AXISBANK","4-Oct-13",1104.7,1094,1120.7,1080.1,1092.55,1097.74,2947744,979.9383333,1017.401,1178.379,1284.0905
"3540","AXISBANK","7-Oct-13",1092.55,1087,1088.9,1044,1071.85,1060.76,3920380,982.95,1016.335,1174.0105,1282.77525
"3541","AXISBANK","8-Oct-13",1071.85,1115,1119,1058,1066.8,1085.98,3362920,987.3733333,1015.126,1169.3695,1281.51625
"3542","AXISBANK","9-Oct-13",1066.8,1055.25,1084.8,1046.05,1079.3,1067.64,3424385,994.095,1014.562,1164.81,1280.3065
"3543","AXISBANK","10-Oct-13",1079.3,1077,1092.9,1056,1066.25,1068.96,4490167,1001.705,1013.922,1160.1755,1278.9245
"3544","AXISBANK","11-Oct-13",1066.25,1087.25,1103.9,1066,1099.65,1083.87,4297130,1010.001667,1014.055,1155.9665,1277.663
"3545","AXISBANK","14-Oct-13",1099.65,1095,1131.95,1092.2,1109.1,1115.25,3206026,1019.206667,1015.546,1151.928,1276.387
"3546","AXISBANK","15-Oct-13",1109.1,1115.9,1126,1076.25,1081.45,1097.85,2712797,1026.445,1015.459,1148.1905,1274.9965
"3547","AXISBANK","17-Oct-13",1081.45,1081,1108.35,1067.2,1096.35,1090.26,6624269,1036.895,1015.322,1144.542,1273.6955
"3548","AXISBANK","18-Oct-13",1096.35,1102.8,1161,1090.35,1156.2,1131.39,4569767,1048.718333,1015.959,1141.3225,1272.663
"3549","AXISBANK","21-Oct-13",1156.2,1160.1,1185.9,1159.15,1175.85,1175.37,2841185,1061.82,1017.679,1138.396,1271.608
"3550","AXISBANK","22-Oct-13",1175.85,1164,1209.95,1160,1201.15,1192.18,4570708,1070.941667,1020.327,1135.8115,1270.664
"3551","AXISBANK","23-Oct-13",1201.15,1204,1223,1183.2,1210.1,1206.77,3941925,1079.531667,1022.817,1133.5855,1269.81975
"3552","AXISBANK","24-Oct-13",1210.1,1210.35,1224.7,1198,1207.2,1212.9,3027671,1086.495,1025.552,1131.352,1268.9915
"3553","AXISBANK","25-Oct-13",1207.2,1202.2,1205.8,1180.8,1190.75,1192.06,1672162,1091.863333,1026.512,1128.951,1268.14375
"3554","AXISBANK","28-Oct-13",1190.75,1200,1218.9,1187.1,1191.5,1201.66,2962108,1097.581667,1027.35,1126.9115,1267.353
"3555","AXISBANK","29-Oct-13",1191.5,1186,1261.5,1176.35,1250.4,1226.43,4362341,1103.941667,1031.379,1125.593,1266.765
"3556","AXISBANK","30-Oct-13",1250.4,1255,1260,1216.4,1221.9,1238.32,2716462,1108.42,1036.057,1123.631,1266.054
"3557","AXISBANK","31-Oct-13",1221.9,1221,1229.8,1203,1222.7,1215.33,3142317,1114.058333,1040.885,1122.0755,1265.237
"3558","AXISBANK","1-Nov-13",1222.7,1224.95,1239.65,1205.35,1218.9,1223.35,2851713,1118.701667,1045.704,1120.712,1264.21
"3559","AXISBANK","3-Nov-13",1218.9,1229.9,1231,1213,1219.3,1222.64,236741,1121.338333,1050.697,1119.678,1263.25925
"3560","AXISBANK","5-Nov-13",1219.3,1205,1257.4,1196,1227,1228.46,3547680,1125.493333,1055.607,1119.2035,1262.36225
"3561","AXISBANK","6-Nov-13",1227,1224,1239.8,1205.05,1213,1220.93,2382580,1131.591667,1061.185,1118.627,1261.487
"3562","AXISBANK","7-Nov-13",1213,1216.1,1229.6,1166,1171.3,1202.12,2588848,1136.45,1067.058,1117.36,1260.41625
"3563","AXISBANK","8-Nov-13",1171.3,1161,1163.6,1112.55,1119.2,1137.24,2727350,1139.288333,1072.683,1115.3915,1259.04525
"3564","AXISBANK","11-Nov-13",1119.2,1105,1108.6,1072.8,1077.15,1090.93,3223254,1140.815,1077.211,1113.297,1257.439
"3565","AXISBANK","12-Nov-13",1077.15,1080,1092.4,1038,1047.85,1072.05,3377013,1141.38,1081.509,1110.925,1255.69675
"3566","AXISBANK","13-Nov-13",1047.85,1033,1052.9,1010.55,1030.6,1029.28,7802443,1142.138333,1084.835,1108.833,1253.9185
"3567","AXISBANK","14-Nov-13",1030.6,1055,1102.45,1055,1097.1,1086.96,4437159,1143.905,1091.12,1107.207,1252.33925
"3568","AXISBANK","18-Nov-13",1097.1,1119.5,1142.25,1116.35,1139.85,1129.04,2973859,1145.076667,1097.887,1106.175,1250.66125
"3569","AXISBANK","19-Nov-13",1139.85,1147,1149.8,1128.1,1135.05,1139.18,3037305,1146.493333,1104.932,1105.211,1248.83025
"3570","AXISBANK","20-Nov-13",1135.05,1124,1155.9,1120,1131.45,1137.45,2307244,1148.48,1109.011,1104.0415,1246.96175
"3571","AXISBANK","21-Nov-13",1131.45,1117.9,1118,1078.7,1086.3,1093.91,3234108,1149.13,1111.689,1102.154,1244.845
"3572","AXISBANK","22-Nov-13",1086.3,1100,1106.35,1077.4,1082.25,1091.77,2293015,1149.228333,1113.368,1099.7245,1242.86775
"3573","AXISBANK","25-Nov-13",1082.25,1092,1125,1090.1,1115.45,1113.28,2145437,1150.868333,1115.083,1097.391,1241.14925
"3574","AXISBANK","26-Nov-13",1115.45,1119,1127.8,1109.25,1116.1,1118.22,1464931,1151.416667,1117.006,1095.467,1239.42925
"3575","AXISBANK","27-Nov-13",1116.1,1110,1130.75,1103.5,1120.85,1114.3,1709805,1151.808333,1118.231,1093.897,1237.73075
"3576","AXISBANK","28-Nov-13",1120.85,1135.6,1144.8,1113.5,1120.25,1128.41,2181926,1153.101667,1118.885,1092.45,1236.078
"3577","AXISBANK","28-Nov-13",782.8,1140,1142,1135,1135,1139.07,425895,1154.39,1120.514,1090.9195,1234.2825
"3578","AXISBANK","29-Nov-13",1120.25,1122,1159.9,1121.9,1155.95,1146.88,1842077,1154.381667,1122.041,1089.9535,1232.6475
"3579","AXISBANK","2-Dec-13",1155.95,1159.8,1196.2,1158,1190.75,1182.92,1797075,1154.878333,1123.052,1089.2175,1231.2135
"3580","AXISBANK","3-Dec-13",1190.75,1185.8,1200,1176.05,1193.65,1188.63,1779818,1154.628333,1124.878,1088.5865,1230.02025
"3581","AXISBANK","4-Dec-13",1193.65,1186.05,1199,1181.2,1191.05,1189.74,1649749,1153.993333,1128.098,1087.6195,1228.729
"3582","AXISBANK","5-Dec-13",1191.05,1233,1249.95,1227.85,1241.5,1238.42,2081073,1155.136667,1132.417,1087.119,1227.77625
"3583","AXISBANK","6-Dec-13",1241.5,1238.6,1289,1232.25,1279.75,1259.84,2219251,1158.103333,1137.331,1086.8275,1226.978
"3584","AXISBANK","9-Dec-13",1279.75,1340,1342.6,1297.15,1303.5,1312.02,2101693,1161.836667,1142.774,1087.554,1226.2985
"3585","AXISBANK","9-Dec-13",1135,1375.5,1375.5,1343.95,1343.95,1359.07,241786,1164.955,1149.035,1089.0565,1225.99425
"3586","AXISBANK","10-Dec-13",1303.5,1303,1303,1249.55,1264.85,1271.89,1485500,1166.386667,1154.175,1089.323,1225.259
"3587","AXISBANK","11-Dec-13",1264.85,1252,1283.8,1240.15,1273.2,1260.65,1830472,1168.07,1158.757,1090.136,1224.61925
"3588","AXISBANK","12-Dec-13",1273.2,1266,1269.3,1244.2,1247.7,1254.79,1280700,1169.03,1161.617,1090.612,1224.019
"3589","AXISBANK","12-Dec-13",1343.95,1255,1255,1255,1255,1255,50000,1170.22,1164.866,1091.1335,1223.294
"3590","AXISBANK","13-Dec-13",1247.7,1230,1249,1220.05,1239.8,1233.71,1595126,1170.646667,1168.225,1092.28,1222.77225
"3591","AXISBANK","16-Dec-13",1239.8,1232.05,1271.9,1229.7,1261.4,1257.97,1685364,1172.26,1172.117,1093.6215,1222.26075
"3592","AXISBANK","17-Dec-13",1261.4,1271.15,1280.3,1248.35,1256.1,1265.57,1363676,1175.086667,1175.653,1095.1075,1221.69675
"3593","AXISBANK","18-Dec-13",1256.1,1250.1,1305,1248,1282.85,1280.16,2066127,1180.541667,1179.985,1096.9535,1221.095
"3594","AXISBANK","19-Dec-13",1282.85,1295.8,1299,1243,1257,1259.97,2244120,1186.536667,1183.132,1098.5935,1220.36925
"3595","AXISBANK","20-Dec-13",1257,1250,1284,1249.75,1277.85,1270.7,1450476,1194.203333,1186.507,1101.0265,1219.742
"3596","AXISBANK","23-Dec-13",1277.85,1281,1304.5,1281,1291.25,1295.29,1164296,1202.891667,1190.703,1103.081,1219.16325
